id,data_subject_id,host,event_id,text
92,user1711,PC-816,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-816
93,user1118,PC-591,4697,An account was successfully logged on. User: user1118 from PC-591
94,user1139,PC-193,4698,A logon attempt was made using explicit credentials. User: user1139
95,user1420,PC-486,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-486
96,user1253,PC-252,4698,An account was successfully logged on. User: user1253 from PC-252
97,user1692,PC-633,1116,A service was installed in the system. Service: manager by user1692
98,user1662,PC-645,7045,A service was installed in the system. Service: common by user1662
99,user1671,PC-483,4624,A service was installed in the system. Service: think by user1671
100,user1492,PC-953,4697,A service was installed in the system. Service: long by user1492
101,user1812,PC-850,4697,A logon attempt was made using explicit credentials. User: user1812
102,user1426,PC-158,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-158
103,user1522,PC-675,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-675
104,user1175,PC-192,1116,A service was installed in the system. Service: machine by user1175
105,user1516,PC-778,4625,A service was installed in the system. Service: catch by user1516
106,user1753,PC-549,7045,An account was locked out. User: user1753
107,user1003,PC-224,4625,An account was locked out. User: user1003
108,user1646,PC-745,4625,A service was installed in the system. Service: truth by user1646
109,user1041,PC-464,4698,An account was successfully logged on. User: user1041 from PC-464
110,user1092,PC-215,4698,An account was successfully logged on. User: user1092 from PC-215
111,user1984,PC-183,4624,An account was successfully logged on. User: user1984 from PC-183
112,user1017,PC-830,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-830
113,user1449,PC-409,4698,An account was locked out. User: user1449
114,user1196,PC-581,4698,Scheduled task created. Name: all by user1196
115,user1898,PC-568,1116,Scheduled task created. Name: goal by user1898
116,user1586,PC-473,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-473
117,user1492,PC-456,4625,An account was locked out. User: user1492
118,user1218,PC-112,4698,Scheduled task created. Name: some by user1218
119,user1122,PC-826,4624,A logon attempt was made using explicit credentials. User: user1122
120,user1475,PC-138,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-138
121,user1433,PC-569,4698,Scheduled task created. Name: job by user1433
122,user1408,PC-328,4697,Scheduled task created. Name: everybody by user1408
123,user1398,PC-940,4697,A service was installed in the system. Service: image by user1398
124,user1985,PC-813,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-813
125,user1891,PC-941,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-941
126,user1885,PC-467,4625,An account was locked out. User: user1885
127,user1126,PC-517,4698,A logon attempt was made using explicit credentials. User: user1126
128,user1977,PC-477,7045,Scheduled task created. Name: office by user1977
129,user1168,PC-378,4624,An account was successfully logged on. User: user1168 from PC-378
130,user1338,PC-901,4624,An account was locked out. User: user1338
131,user1291,PC-768,4697,A logon attempt was made using explicit credentials. User: user1291
132,user1927,PC-826,4624,Scheduled task created. Name: TV by user1927
133,user1556,PC-868,7045,An account was successfully logged on. User: user1556 from PC-868
134,user1854,PC-449,4698,An account was successfully logged on. User: user1854 from PC-449
135,user1600,PC-123,4624,A logon attempt was made using explicit credentials. User: user1600
136,user1864,PC-369,1116,Scheduled task created. Name: key by user1864
137,user1222,PC-412,4697,A service was installed in the system. Service: yard by user1222
138,user1057,PC-992,7045,An account was successfully logged on. User: user1057 from PC-992
139,user1070,PC-966,4698,A logon attempt was made using explicit credentials. User: user1070
140,user1780,PC-102,4697,A service was installed in the system. Service: political by user1780
141,user1325,PC-409,1116,A logon attempt was made using explicit credentials. User: user1325
142,user1377,PC-396,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-396
143,user1899,PC-253,1116,Scheduled task created. Name: analysis by user1899
144,user1960,PC-348,4625,An account was successfully logged on. User: user1960 from PC-348
145,user1421,PC-275,7045,An account was successfully logged on. User: user1421 from PC-275
146,user1718,PC-926,7045,An account was successfully logged on. User: user1718 from PC-926
147,user1709,PC-232,4624,An account was locked out. User: user1709
148,user1491,PC-885,4697,An account was successfully logged on. User: user1491 from PC-885
149,user1770,PC-672,4697,A logon attempt was made using explicit credentials. User: user1770
150,user1662,PC-759,4625,An account was locked out. User: user1662
151,user1838,PC-998,4624,A logon attempt was made using explicit credentials. User: user1838
152,user1752,PC-497,4625,An account was successfully logged on. User: user1752 from PC-497
153,user1042,PC-310,4625,An account was locked out. User: user1042
154,user1750,PC-645,4698,A service was installed in the system. Service: in by user1750
155,user1423,PC-297,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-297
156,user1531,PC-752,4625,A service was installed in the system. Service: test by user1531
157,user1292,PC-758,1116,A service was installed in the system. Service: behind by user1292
158,user1163,PC-169,4624,Scheduled task created. Name: voice by user1163
160,user1647,PC-507,4698,A logon attempt was made using explicit credentials. User: user1647
161,user1976,PC-465,4625,A logon attempt was made using explicit credentials. User: user1976
162,user1832,PC-663,4698,Scheduled task created. Name: relationship by user1832
163,user1225,PC-582,1116,An account was successfully logged on. User: user1225 from PC-582
164,user1911,PC-271,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-271
165,user1375,PC-424,4624,Malware alert from Defender. Detection: Worm:Win32 on PC-424
166,user1642,PC-108,7045,A logon attempt was made using explicit credentials. User: user1642
167,user1590,PC-166,4697,An account was successfully logged on. User: user1590 from PC-166
168,user1910,PC-442,4698,A service was installed in the system. Service: since by user1910
169,user1705,PC-758,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-758
170,user1921,PC-410,4624,A service was installed in the system. Service: school by user1921
171,user1029,PC-780,4624,An account was successfully logged on. User: user1029 from PC-780
172,user1522,PC-280,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-280
173,user1465,PC-300,4625,A service was installed in the system. Service: evening by user1465
174,user1101,PC-479,7045,Scheduled task created. Name: or by user1101
175,user1015,PC-425,4625,An account was successfully logged on. User: user1015 from PC-425
176,user1730,PC-267,4624,A service was installed in the system. Service: argue by user1730
177,user1336,PC-803,4697,Scheduled task created. Name: each by user1336
178,user1137,PC-218,7045,A logon attempt was made using explicit credentials. User: user1137
179,user1290,PC-202,4625,Scheduled task created. Name: serve by user1290
180,user1390,PC-691,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-691
181,user1796,PC-901,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-901
182,user1192,PC-503,1116,A logon attempt was made using explicit credentials. User: user1192
183,user1433,PC-552,4625,An account was locked out. User: user1433
184,user1768,PC-592,4624,Scheduled task created. Name: choice by user1768
185,user1431,PC-565,4625,An account was locked out. User: user1431
186,user1017,PC-131,4625,A logon attempt was made using explicit credentials. User: user1017
187,user1640,PC-113,4697,A logon attempt was made using explicit credentials. User: user1640
188,user1793,PC-648,7045,An account was successfully logged on. User: user1793 from PC-648
189,user1828,PC-593,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-593
190,user1514,PC-465,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-465
191,user1949,PC-307,4624,Scheduled task created. Name: simple by user1949
192,user1023,PC-778,4625,A service was installed in the system. Service: husband by user1023
193,user1070,PC-604,4697,A service was installed in the system. Service: outside by user1070
194,user1745,PC-412,1116,An account was locked out. User: user1745
195,user1026,PC-916,1116,An account was successfully logged on. User: user1026 from PC-916
196,user1736,PC-112,4697,An account was successfully logged on. User: user1736 from PC-112
197,user1527,PC-418,1116,An account was successfully logged on. User: user1527 from PC-418
198,user1357,PC-579,4698,A service was installed in the system. Service: still by user1357
199,user1289,PC-964,1116,An account was locked out. User: user1289
200,user1362,PC-186,7045,Scheduled task created. Name: around by user1362
201,user1678,PC-340,1116,A service was installed in the system. Service: war by user1678
202,user1597,PC-533,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-533
203,user1406,PC-391,4698,Malware alert from Defender. Detection: PUA:Win32 on PC-391
204,user1508,PC-163,4697,A logon attempt was made using explicit credentials. User: user1508
205,user1752,PC-257,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-257
206,user1593,PC-454,7045,An account was locked out. User: user1593
207,user1480,PC-466,4625,An account was locked out. User: user1480
208,user1263,PC-460,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-460
209,user1181,PC-978,1116,A service was installed in the system. Service: hard by user1181
210,user1289,PC-200,4697,An account was successfully logged on. User: user1289 from PC-200
211,user1525,PC-322,4697,A service was installed in the system. Service: be by user1525
212,user1706,PC-784,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-784
213,user1973,PC-377,4698,An account was successfully logged on. User: user1973 from PC-377
214,user1426,PC-253,4698,An account was locked out. User: user1426
215,user1825,PC-107,4698,An account was successfully logged on. User: user1825 from PC-107
216,user1053,PC-162,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-162
217,user1857,PC-200,4697,Scheduled task created. Name: thank by user1857
218,user1740,PC-731,4625,A service was installed in the system. Service: particular by user1740
219,user1116,PC-185,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-185
220,user1725,PC-424,7045,A service was installed in the system. Service: cup by user1725
221,user1051,PC-663,1116,A service was installed in the system. Service: while by user1051
222,user1343,PC-286,4624,A service was installed in the system. Service: soldier by user1343
223,user1925,PC-700,4697,A service was installed in the system. Service: recent by user1925
224,user1150,PC-645,1116,A service was installed in the system. Service: bed by user1150
225,user1909,PC-232,4698,A logon attempt was made using explicit credentials. User: user1909
226,user1447,PC-337,1116,A service was installed in the system. Service: prove by user1447
227,user1190,PC-714,4624,Scheduled task created. Name: art by user1190
228,user1491,PC-252,4697,An account was locked out. User: user1491
229,user1413,PC-382,4697,A logon attempt was made using explicit credentials. User: user1413
230,user1993,PC-539,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-539
231,user1999,PC-136,1116,A logon attempt was made using explicit credentials. User: user1999
232,user1257,PC-454,4624,An account was successfully logged on. User: user1257 from PC-454
233,user1511,PC-885,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-885
234,user1081,PC-395,4625,An account was locked out. User: user1081
235,user1897,PC-490,1116,A service was installed in the system. Service: leg by user1897
236,user1157,PC-190,4624,A service was installed in the system. Service: community by user1157
237,user1271,PC-734,7045,A service was installed in the system. Service: stuff by user1271
238,user1623,PC-649,7045,An account was successfully logged on. User: user1623 from PC-649
239,user1636,PC-888,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-888
240,user1990,PC-670,1116,An account was locked out. User: user1990
241,user1685,PC-879,4624,An account was locked out. User: user1685
243,user1386,PC-541,7045,A service was installed in the system. Service: young by user1386
244,user1696,PC-724,4697,An account was successfully logged on. User: user1696 from PC-724
245,user1293,PC-471,1116,A service was installed in the system. Service: themselves by user1293
246,user1409,PC-979,4625,Scheduled task created. Name: edge by user1409
247,user1100,PC-260,1116,An account was successfully logged on. User: user1100 from PC-260
248,user1046,PC-372,4697,An account was successfully logged on. User: user1046 from PC-372
249,user1085,PC-524,4624,An account was successfully logged on. User: user1085 from PC-524
250,user1166,PC-132,7045,A logon attempt was made using explicit credentials. User: user1166
251,user1551,PC-659,4697,An account was locked out. User: user1551
252,user1183,PC-382,7045,An account was successfully logged on. User: user1183 from PC-382
253,user1471,PC-128,4697,Scheduled task created. Name: audience by user1471
254,user1418,PC-763,1116,An account was locked out. User: user1418
255,user1259,PC-581,4698,Scheduled task created. Name: watch by user1259
256,user1353,PC-177,4698,A service was installed in the system. Service: minute by user1353
257,user1395,PC-558,4697,An account was locked out. User: user1395
258,user1275,PC-741,7045,A logon attempt was made using explicit credentials. User: user1275
259,user1537,PC-351,1116,Scheduled task created. Name: reach by user1537
260,user1578,PC-312,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-312
261,user1389,PC-627,4625,An account was successfully logged on. User: user1389 from PC-627
262,user1813,PC-394,4698,Scheduled task created. Name: music by user1813
264,user1963,PC-479,1116,Scheduled task created. Name: animal by user1963
265,user1553,PC-657,7045,An account was successfully logged on. User: user1553 from PC-657
266,user1140,PC-203,4697,A logon attempt was made using explicit credentials. User: user1140
267,user1240,PC-742,4697,A logon attempt was made using explicit credentials. User: user1240
268,user1634,PC-692,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-692
270,user1720,PC-391,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-391
271,user1484,PC-629,4625,A service was installed in the system. Service: memory by user1484
272,user1985,PC-488,4624,An account was locked out. User: user1985
274,user1361,PC-318,4697,An account was locked out. User: user1361
275,user1182,PC-697,4624,A service was installed in the system. Service: believe by user1182
276,user1473,PC-136,7045,A service was installed in the system. Service: truth by user1473
277,user1991,PC-794,4625,Malware alert from Defender. Detection: Trojan:Win32 on PC-794
278,user1071,PC-664,4698,Scheduled task created. Name: team by user1071
279,user1080,PC-548,4697,Malware alert from Defender. Detection: PUA:Win32 on PC-548
280,user1071,PC-675,1116,A service was installed in the system. Service: a by user1071
281,user1255,PC-677,7045,An account was successfully logged on. User: user1255 from PC-677
282,user1013,PC-676,1116,Malware alert from Defender. Detection: Trojan:Win32 on PC-676
283,user1130,PC-662,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-662
284,user1775,PC-834,4625,Scheduled task created. Name: direction by user1775
285,user1251,PC-931,4624,A service was installed in the system. Service: clear by user1251
286,user1001,PC-632,4698,An account was successfully logged on. User: user1001 from PC-632
287,user1266,PC-838,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-838
288,user1058,PC-283,4697,A service was installed in the system. Service: almost by user1058
290,user1198,PC-583,4624,Malware alert from Defender. Detection: PUA:Win32 on PC-583
291,user1935,PC-591,7045,Scheduled task created. Name: lose by user1935
292,user1926,PC-254,4697,A service was installed in the system. Service: mind by user1926
293,user1645,PC-118,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-118
294,user1152,PC-320,4698,Scheduled task created. Name: also by user1152
295,user1984,PC-646,4698,An account was locked out. User: user1984
296,user1661,PC-231,4698,An account was locked out. User: user1661
297,user1619,PC-140,1116,A logon attempt was made using explicit credentials. User: user1619
298,user1983,PC-780,4624,An account was locked out. User: user1983
299,user1405,PC-690,7045,An account was locked out. User: user1405
300,user1452,PC-500,7045,A service was installed in the system. Service: capital by user1452
301,user1705,PC-990,4625,A logon attempt was made using explicit credentials. User: user1705
302,user1956,PC-936,4697,A service was installed in the system. Service: ball by user1956
303,user1957,PC-722,7045,An account was successfully logged on. User: user1957 from PC-722
304,user1804,PC-986,7045,A logon attempt was made using explicit credentials. User: user1804
306,user1017,PC-544,4697,Scheduled task created. Name: not by user1017
307,user1784,PC-296,4697,A logon attempt was made using explicit credentials. User: user1784
308,user1104,PC-873,7045,Malware alert from Defender. Detection: Worm:Win32 on PC-873
309,user1544,PC-705,7045,Scheduled task created. Name: human by user1544
310,user1166,PC-995,4698,An account was successfully logged on. User: user1166 from PC-995
311,user1399,PC-108,4697,A logon attempt was made using explicit credentials. User: user1399
312,user1422,PC-422,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-422
313,user1444,PC-926,4624,Scheduled task created. Name: any by user1444
314,user1139,PC-945,4697,An account was successfully logged on. User: user1139 from PC-945
315,user1332,PC-816,4625,A logon attempt was made using explicit credentials. User: user1332
316,user1513,PC-352,4697,Scheduled task created. Name: offer by user1513
317,user1836,PC-378,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-378
318,user1646,PC-554,4625,An account was successfully logged on. User: user1646 from PC-554
319,user1495,PC-148,4698,A logon attempt was made using explicit credentials. User: user1495
320,user1832,PC-762,1116,An account was locked out. User: user1832
321,user1038,PC-221,7045,Scheduled task created. Name: listen by user1038
322,user1448,PC-221,7045,Scheduled task created. Name: recent by user1448
323,user1877,PC-216,4625,A logon attempt was made using explicit credentials. User: user1877
324,user1317,PC-842,1116,An account was locked out. User: user1317
325,user1800,PC-470,4698,A logon attempt was made using explicit credentials. User: user1800
326,user1518,PC-522,4697,An account was successfully logged on. User: user1518 from PC-522
327,user1234,PC-224,7045,A service was installed in the system. Service: me by user1234
328,user1656,PC-179,7045,A logon attempt was made using explicit credentials. User: user1656
329,user1135,PC-459,1116,An account was successfully logged on. User: user1135 from PC-459
330,user1403,PC-248,4624,A logon attempt was made using explicit credentials. User: user1403
331,user1775,PC-919,1116,An account was successfully logged on. User: user1775 from PC-919
332,user1492,PC-169,7045,A logon attempt was made using explicit credentials. User: user1492
333,user1699,PC-510,1116,An account was successfully logged on. User: user1699 from PC-510
334,user1825,PC-966,7045,Scheduled task created. Name: vote by user1825
335,user1214,PC-296,4697,An account was locked out. User: user1214
336,user1822,PC-221,4697,Malware alert from Defender. Detection: Trojan:Win32 on PC-221
338,user1060,PC-905,1116,Scheduled task created. Name: include by user1060
339,user1045,PC-209,4697,An account was locked out. User: user1045
340,user1594,PC-106,7045,A service was installed in the system. Service: participant by user1594
341,user1045,PC-765,1116,Scheduled task created. Name: of by user1045
342,user1957,PC-858,4624,Scheduled task created. Name: mind by user1957
343,user1382,PC-817,4624,An account was successfully logged on. User: user1382 from PC-817
344,user1385,PC-398,4624,A logon attempt was made using explicit credentials. User: user1385
345,user1509,PC-138,4697,Scheduled task created. Name: management by user1509
346,user1655,PC-798,7045,A service was installed in the system. Service: institution by user1655
347,user1051,PC-678,4697,An account was locked out. User: user1051
348,user1249,PC-792,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-792
349,user1482,PC-499,4697,An account was locked out. User: user1482
350,user1894,PC-511,4698,An account was locked out. User: user1894
351,user1223,PC-611,7045,Scheduled task created. Name: someone by user1223
352,user1345,PC-114,4697,A service was installed in the system. Service: customer by user1345
353,user1639,PC-265,4698,Malware alert from Defender. Detection: Trojan:Win32 on PC-265
354,user1435,PC-510,4624,Scheduled task created. Name: court by user1435
355,user1921,PC-659,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-659
356,user1753,PC-177,1116,Malware alert from Defender. Detection: PUA:Win32 on PC-177
357,user1625,PC-200,4697,An account was locked out. User: user1625
358,user1160,PC-429,4624,An account was locked out. User: user1160
359,user1411,PC-926,4625,A logon attempt was made using explicit credentials. User: user1411
360,user1585,PC-973,4625,A service was installed in the system. Service: near by user1585
361,user1854,PC-810,4697,A service was installed in the system. Service: positive by user1854
362,user1157,PC-958,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-958
363,user1499,PC-116,4697,Malware alert from Defender. Detection: Worm:Win32 on PC-116
364,user1652,PC-877,1116,Malware alert from Defender. Detection: Worm:Win32 on PC-877
365,user1428,PC-508,4625,Scheduled task created. Name: strong by user1428
367,user1071,PC-691,4697,An account was locked out. User: user1071
368,user1089,PC-131,7045,An account was successfully logged on. User: user1089 from PC-131
369,user1833,PC-180,4625,An account was successfully logged on. User: user1833 from PC-180
370,user1749,PC-432,4625,Malware alert from Defender. Detection: Worm:Win32 on PC-432
371,user1268,PC-967,4697,Scheduled task created. Name: to by user1268
372,user1806,PC-901,1116,A logon attempt was made using explicit credentials. User: user1806
373,user1136,PC-852,4625,A logon attempt was made using explicit credentials. User: user1136
374,user1307,PC-692,4625,An account was successfully logged on. User: user1307 from PC-692
375,user1621,PC-421,4625,A logon attempt was made using explicit credentials. User: user1621
376,user1566,PC-925,4624,An account was locked out. User: user1566
377,user1742,PC-680,4698,A logon attempt was made using explicit credentials. User: user1742
378,user1644,PC-470,1116,An account was locked out. User: user1644
379,user1678,PC-941,7045,Malware alert from Defender. Detection: PUA:Win32 on PC-941
380,user1930,PC-316,4698,An account was locked out. User: user1930
381,user1936,PC-684,1116,A service was installed in the system. Service: social by user1936
382,user1434,PC-958,4624,An account was locked out. User: user1434
383,user1010,PC-426,4697,A logon attempt was made using explicit credentials. User: user1010
384,user1889,PC-765,4625,Scheduled task created. Name: option by user1889
385,user1229,PC-811,4624,A logon attempt was made using explicit credentials. User: user1229
386,user1360,PC-755,4698,Scheduled task created. Name: pass by user1360
387,user1660,PC-846,4625,A service was installed in the system. Service: call by user1660
388,user1700,PC-527,4624,A service was installed in the system. Service: contain by user1700
389,user1892,PC-503,7045,An account was locked out. User: user1892
390,user1386,PC-800,4697,An account was successfully logged on. User: user1386 from PC-800
392,user1973,PC-817,4625,Scheduled task created. Name: at by user1973
394,user1584,PC-782,4697,An account was locked out. User: user1584
395,user1484,PC-603,1116,An account was locked out. User: user1484
396,user1783,PC-994,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-994
397,user1299,PC-401,4698,Scheduled task created. Name: campaign by user1299
398,user1366,PC-333,4624,A logon attempt was made using explicit credentials. User: user1366
399,user1431,PC-924,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-924
400,user1966,PC-458,7045,A logon attempt was made using explicit credentials. User: user1966
401,user1867,PC-298,4624,A logon attempt was made using explicit credentials. User: user1867
402,user1885,PC-269,4625,A logon attempt was made using explicit credentials. User: user1885
403,user1370,PC-916,4697,An account was locked out. User: user1370
404,user1547,PC-602,1116,A logon attempt was made using explicit credentials. User: user1547
405,user1037,PC-272,4698,Scheduled task created. Name: positive by user1037
406,user1884,PC-209,4624,An account was locked out. User: user1884
407,user1026,PC-661,4698,A logon attempt was made using explicit credentials. User: user1026
408,user1801,PC-818,4625,Malware alert from Defender. Detection: PUA:Win32 on PC-818
409,user1073,PC-853,7045,Scheduled task created. Name: gun by user1073
410,user1223,PC-922,4698,A service was installed in the system. Service: admit by user1223
411,user1817,PC-963,1116,An account was successfully logged on. User: user1817 from PC-963
412,user1768,PC-532,4698,An account was locked out. User: user1768
413,user1301,PC-458,4697,An account was successfully logged on. User: user1301 from PC-458
414,user1214,PC-233,7045,Malware alert from Defender. Detection: Trojan:Win32 on PC-233
415,user1893,PC-386,4697,An account was successfully logged on. User: user1893 from PC-386
416,user1554,PC-380,4624,Malware alert from Defender. Detection: Trojan:Win32 on PC-380
418,user1115,PC-633,4698,Scheduled task created. Name: finish by user1115
419,user1869,PC-243,4624,A logon attempt was made using explicit credentials. User: user1869
